"When enabled, it adds a cutoff date filter to Delivery Notes created in bulk from Sales Orders. This allows you to process orders only with a transaction date up to the specified cutoff date, which is useful for period-end processing and batch fulfillment.",در صورت فعال‌بودن، یک فیلتر تاریخ برش به حواله‌های تحویل ایجادشده به‌صورت گروهی از سفارش‌های فروش اضافه می‌کند. این به شما اجازه می‌دهد فقط سفارش‌هایی با تاریخ تراکنش تا تاریخ برش مشخص‌شده را پردازش کنید که برای پردازش پایان دوره و تکمیل بچی مفید است.,
"When enabled, transactions with this supplier will be blocked based on the Hold Type below",در صورت فعال‌بودن، تراکنش‌های این تأمین‌کننده بر اساس نوع نگه‌داشتن زیر مسدود خواهند شد,
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.",هنگام ارسال سند با ایمیل، PDF در ارتباط ذخیره می‌شود. هشدار: این می‌تواند میزان استفاده از فضای ذخیره‌سازی شما را افزایش دهد.,
"When there are multiple finished goods ({0}) in a Repack stock entry, the basic rate for all finished goods must be set manually. To set rate manually, enable the checkbox 'Set Basic Rate Manually' in the respective finished good row.",وقتی چند محصول تمام‌شده ({0}) در یک سند انبار بازبسته‌بندی وجود دارد، نرخ پایه برای همهٔ محصولات تمام‌شده باید به‌صورت دستی تنظیم شود. برای تنظیم دستی نرخ، کادر «تنظیم دستی نرخ پایه» را در ردیف محصول تمام‌شدهٔ مربوطه فعال کنید.,
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.",هنگام بارگذاری فایل‌ها، استفاده از ضبط تصویر مبتنی بر وب را اجبار کنید. اگر این گزینه فعال نباشد، رفتار پیش‌فرض استفاده از دوربین بومی تلفن همراه در صورت شناسایی استفاده از تلفن همراه است.,
"When you pay for something upfront (like annual insurance), the cost is held here and recognized gradually over time",وقتی هزینه‌ای را از قبل پرداخت می‌کنید (مثل بیمه سالانه)، هزینه در اینجا نگهداری می‌شود و به تدریج در طول زمان به رسمیت شناخته می‌شود,
Which view of the associated DocType should this shortcut take you to?,این میانبر باید شما را به کدام نمای DocType مرتبط کند؟,
"While creating account for Child Company {0}, parent account {1} found as a ledger account.",هنگام ایجاد حساب برای شرکت فرزند {0}، حساب والد {1} به عنوان یک حساب دفتر یافت شد.,
"While creating account for Child Company {0}, parent account {1} not found. Please create the parent account in corresponding COA",هنگام ایجاد حساب برای شرکت فرزند {0}، حساب والد {1} یافت نشد. لطفاً حساب والد را در نمودار حساب‌های مربوط ایجاد کنید,
"While making Purchase Invoice from Purchase Order, use Exchange Rate on Invoice's transaction date rather than inheriting it from Purchase Order. Only applies for Purchase Invoice.",هنگام تهیه فاکتور خرید از سفارش خرید، به جای ارث بردن آن از سفارش خرید، از نرخ تبدیل در تاریخ تراکنش فاکتور استفاده کنید. فقط برای فاکتور خرید اعمال می‌شود.,
White,سفید,
Who are you setting this up for?,این راه‌اندازی را برای چه کسی انجام می‌دهید؟,
Widowed,همسر فوت شده,
Widths can be set in px or %.,عرض ها را می‌توان بر حسب px یا % تنظیم کرد.,
"Will add ""%"" before and after the query","""%"" را قبل و پس از پرسش‌وجو اضافه می‌کند",
Will also apply for variants,برای گونه‌ها نیز اعمال خواهد شد,
Will also apply for variants unless overridden,برای گونه‌ها نیز اعمال خواهد شد مگر اینکه بازنویسی شود,
Will be auto-populated,به‌طور خودکار پر خواهد شد,
Will be your login ID,شناسه ورود شما خواهد بود,
Will only be shown if section headings are enabled,فقط در صورتی نشان داده می‌شود که سرفصل های بخش فعال باشد,
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,برای سایت‌های غیرفعال، کارهای زمان‌بندی‌شده فقط یک‌بار در روز اجرا خواهند شد. برای جلوگیری از غیرفعال شدن خودکار زمان‌بندی، مقدار آن را روی 0 تنظیم کنید.,
Wire Transfer,انتقال وجه,
With Letter head,با سربرگ,
With Period Closing Entry For Opening Balances,با سند اختتامیهٔ دوره برای مانده‌های افتتاحیه,
Withholding Document,سند مشمول کسر مالیات,
Within 1 day,طی ۱ روز,
Within 2 days,طی ۲ روز,
Within 3 days,طی ۳ روز,
Within 4 days,طی ۴ روز,
Within 5 days,طی ۵ روز,
wkhtmltopdf,wkhtmltopdf,
wkhtmltopdf 0.12.x (with patched qt).,wkhtmltopdf 0.12.x (with patched qt).,
Work In Progress,در جریان تولید,
Work Order {0} created,دستور تولید {0} ایجاد شد,
Work Order {0} has no produced qty,دستور تولید {0} مقدار تولید شده ندارد,
Work Order {0}: Job Card not found for the operation {1},دستور تولید {0}: کارت کار برای عملیات {1} یافت نشد,
Work Order / Subcontract PO,دستور تولید / سفارش خرید قرارداد فرعی,
Work Order Analysis,تجزیه و تحلیل دستور تولید,
Work Order cannot be created for following reason: <br> {0},دستور تولید به دلایل زیر ایجاد نمی‌شود: <br> {0},
Work Order cannot be raised against a Item Template,دستور تولید را نمی‌توان در برابر یک الگوی کالا مطرح کرد,
Work Order has been {0},دستور تولید {0} بوده است,
Work Order Mismatch,عدم تطابق دستور تولید,
Work Order not created,دستور تولید ایجاد نشد,
Work Order Qty Analysis,تجزیه و تحلیل مقدار دستور تولید,
Work Order Summary Report,گزارش خلاصهٔ دستور تولید,
Work Orders,دستور تولیدها,
Work Orders Created: {0},دستور تولیدهای ایجاد شده: {0},
Work-in-Progress Warehouse is required before Submit,قبل از ارسال، انبار در جریان تولید الزامی است,
Workday {0} has been repeated.,روز کاری {0} تکرار شده است.,
Workflow Action is not created for optional states,عمل گردش کار برای وضعیت‌های اختیاری ایجاد نمی‌شود,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update their properties from the sidebar.,سازنده گردش کار به شما امکان می‌دهد گردش‌های کار را به صورت بصری ایجاد کنید. می‌توانید وضعیت‌ها را بکشید و رها کنید و آنها را پیوند دهید تا انتقال‌ها ایجاد شوند. همچنین می‌توانید ویژگی‌های آنها را از نوار کناری به‌روزرسانی کنید.,
